bor_credit_score,curr_int_rate,curr_upb,first_pay_date,first_time_hb_flag,loan_channel,loan_id,loan_product_type,loan_purpose,loan_state,maturity_date,numb_of_borr,numb_of_units,orig_dti,orig_int_rate,orig_loan_term,orig_ltv,orig_upb,property_occupancy,property_type,servicer_name
794,3.25,214080,9/1/16,NO,RETAIL,5988031204,FRM,PURCHASE,GU,Aug-46,1,1,24,3.25,360,80,214080,PRINCIPAL,SF,PENTAGONFEDERALCREDITUNION
796,3.5,260000,8/1/16,NO,RETAIL,5988031206,FRM,REFINANCE,CO,Jul-46,2,1,7,3.5,360,60,260000,PRINCIPAL,SF,PENTAGONFEDERALCREDITUNION
797,3.5,280000,8/1/16,NO,RETAIL,5988031207,FRM,REFINANCE,CA,Jul-46,2,1,24,3.5,360,74,280000,PRINCIPAL,SF,PENTAGONFEDERALCREDITUNION
798,3.25,348000,8/1/16,NO,RETAIL,5988031208,FRM,REFINANCE,GA,Jul-46,2,1,29,3.25,360,80,348000,PRINCIPAL,PUD,PENTAGONFEDERALCREDITUNION
685,3.5,267000,8/1/16,YES,RETAIL,5988031209,FRM,PURCHASE,MD,Jul-46,1,1,44,3.5,360,92,267000,PRINCIPAL,PUD,PENTAGONFEDERALCREDITUNION
773,3.5,200000,8/1/16,NO,RETAIL,5988031210,FRM,REFINANCE,VA,Jul-46,1,1,38,3.5,360,46,200000,PRINCIPAL,SF,PENTAGONFEDERALCREDITUNION
740,3.25,261968.69,7/1/16,NO,RETAIL,5988031211,FRM,PURCHASE,SD,Jun-46,1,1,47,3.25,360,80,262400,PRINCIPAL,SF,PENTAGONFEDERALCREDITUNION
731,3.625,110400,8/1/16,YES,RETAIL,5988031213,FRM,PURCHASE,IL,Jul-46,2,1,25,3.625,360,80,110400,PRINCIPAL,SF,PENTAGONFEDERALCREDITUNION
769,3.5,274567.21,7/1/16,NO,RETAIL,5988031214,FRM,PURCHASE,TX,Jun-46,1,1,45,3.5,360,94,275000,PRINCIPAL,PUD,PENTAGONFEDERALCREDITUNION
745,3.625,405000,8/1/16,NO,RETAIL,5988031217,FRM,PURCHASE,RI,Jul-46,2,1,32,3.625,360,58,405000,PRINCIPAL,SF,PENTAGONFEDERALCREDITUNION
765,3.375,221875.03,8/1/16,NO,RETAIL,5988031218,FRM,REFINANCE,CA,Jul-46,1,1,33,3.375,360,80,221875.03,PRINCIPAL,SF,PENTAGONFEDERALCREDITUNION
791,3.5,311016.53,6/1/16,NO,RETAIL,5988031219,FRM,PURCHASE,MD,May-46,1,1,47,3.5,360,80,312000,PRINCIPAL,PUD,PENTAGONFEDERALCREDITUNION
803,3.5,326400,9/1/16,YES,RETAIL,5988031220,FRM,PURCHASE,TX,Aug-46,2,1,24,3.5,360,80,326400,PRINCIPAL,PUD,"PINGORALOANSERVICING,LLC"
803,3.625,140000,9/1/16,NO,RETAIL,5988031222,FRM,PURCHASE,MA,Aug-46,1,1,16,3.625,360,80,140000,PRINCIPAL,SF,MATRIXFINANCIALSERVICESCORPORATION
792,3.75,312000,9/1/16,NO,RETAIL,5988031223,FRM,PURCHASE,TX,Aug-46,2,1,39,3.75,360,80,312000,PRINCIPAL,PUD,"PINGORALOANSERVICING,LLC"
805,3.75,105000,9/1/16,NO,RETAIL,5988031225,FRM,PURCHASE,IL,Aug-46,1,1,13,3.75,360,52,105000,SECOND,CONDO,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
756,3.75,204250,9/1/16,YES,RETAIL,5988031226,FRM,PURCHASE,TX,Aug-46,1,1,27,3.75,360,95,204250,PRINCIPAL,PUD,"PINGORALOANSERVICING,LLC"
753,3.375,86500,8/1/16,NO,RETAIL,5988031227,FRM,REFINANCE,CA,Jul-26,2,1,43,3.375,120,76,86500,PRINCIPAL,SF,"MUFGUNIONBANK,NATIONALASSOCIATION"
778,3.75,376000,9/1/16,NO,RETAIL,5988031229,FRM,PURCHASE,TX,Aug-46,2,1,32,3.75,360,80,376000,PRINCIPAL,SF,"PINGORALOANSERVICING,LLC"
703,3.5,300000,9/1/16,NO,RETAIL,5988031230,FRM,REFINANCE,CA,Aug-31,2,1,33,3.5,180,80,300000,PRINCIPAL,SF,IMPACMORTGAGECORP.
751,3.75,389188,8/1/16,NO,BROKER,5988031233,FRM,PURCHASE,CO,Jul-46,1,1,35,3.75,360,70,389188,PRINCIPAL,PUD,"PINGORALOANSERVICING,LLC"
741,3.625,242250,9/1/16,YES,RETAIL,5988031235,FRM,PURCHASE,TX,Aug-46,2,1,42,3.625,360,95,242250,PRINCIPAL,PUD,"PINGORALOANSERVICING,LLC"
705,4.25,76500,9/1/16,YES,RETAIL,5988031242,FRM,PURCHASE,IL,Aug-46,2,1,41,4.25,360,90,76500,PRINCIPAL,CONDO,ROUNDPOINTMORTGAGESERVICINGCORPORATIO
784,3.75,290000,9/1/16,YES,RETAIL,5988031243,FRM,PURCHASE,CO,Aug-46,2,1,20,3.75,360,78,290000,PRINCIPAL,PUD,"PINGORALOANSERVICING,LLC"
765,3.625,263450,9/1/16,YES,RETAIL,5988031247,FRM,PURCHASE,HI,Aug-46,2,1,38,3.625,360,80,263450,PRINCIPAL,CONDO,CENTRALPACIFICBANK
805,3,350951.54,8/1/16,NO,RETAIL,5988031248,FRM,REFINANCE,CA,Jul-31,1,1,30,3,180,54,351000,PRINCIPAL,PUD,"MUFGUNIONBANK,NATIONALASSOCIATION"
799,2.875,189000,9/1/16,NO,RETAIL,5988031249,FRM,REFINANCE,SC,Aug-26,2,1,25,2.875,120,45,189000,PRINCIPAL,PUD,PENTAGONFEDERALCREDITUNION
