,Borrower_id,CrntRgstn_st,DRP_hasBankrupt,DRP_hasBond,DRP_hasCivilJudc,DRP_hasCriminal,DRP_hasCustComp,DRP_hasInvstgn,DRP_hasJudgment,DRP_hasRegAction,DRP_hasTermination,Info_actvAGReg,Score,reliable
2287,88758,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4288.869186999999,no
2288,10438,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2289,18278,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2290,20268,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2291,31706,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2292,34551,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2293,34856,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2294,40201,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2295,53744,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2296,58035,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2297,60508,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2298,66875,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4286.849341,no
2299,22684,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0,4273.446114,no
2300,67000,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0,4273.446114,no
2301,91303,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,0.0,1,0,4273.446114,no
2302,22393,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0,4247.237847,no
2303,26272,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0,4247.237847,no
2304,43026,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0,4247.237847,no
2305,45390,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0,4247.237847,no
2306,49662,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0,4247.237847,no
2307,90648,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0,4247.237847,no
2308,97300,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0,4247.237847,no
2309,98920,1.0,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0,4247.237847,no
2310,7188,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2311,19169,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2312,19544,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2313,21080,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2314,21504,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2315,21535,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2316,23267,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2317,24388,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2318,24707,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2319,27366,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,1,4184.993582,no
2320,28646,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2321,29671,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2322,30569,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2323,33079,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2324,33322,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2325,33326,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2326,35733,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2327,42263,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2328,42563,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2329,49393,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2330,56341,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2331,58297,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,1,4184.993582,no
2332,60686,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2333,61498,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2334,62268,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2335,64434,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2336,67206,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2337,70415,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2338,91026,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2339,92112,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2340,99963,1.0,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4184.993582,no
2341,32787,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1,0,4159.149375,no
2342,34240,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1,0,4159.149375,no
2343,58086,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0,1,4159.149375,no
2344,65502,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1,0,4159.149375,no
2345,26782,1.0,1.0,0.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4102.697134,no
2346,18058,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0,1,4096.90511,no
2347,18628,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2348,20199,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2349,21489,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0,1,4096.90511,no
2350,23210,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2351,23534,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2352,25446,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0,1,4096.90511,no
2353,28058,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,0.0,1,1,4096.90511,no
2354,28295,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2355,28735,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2356,28847,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2357,28932,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0,1,4096.90511,no
2358,29323,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2359,29970,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2360,30981,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2361,31298,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2362,32508,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2363,33933,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0,1,4096.90511,no
2364,34072,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2365,34143,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2366,34329,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2367,34659,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2368,38797,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2369,55262,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2370,62587,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0,1,4096.90511,no
2371,88516,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2372,88873,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2373,89737,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2374,91126,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2375,92555,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0,1,4096.90511,no
2376,93265,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2377,93696,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2378,93739,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2379,93756,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2380,93874,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0,1,4096.90511,no
2381,94541,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,0,1,4096.90511,no
2382,95709,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2383,95915,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2384,97250,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2385,98428,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2386,98464,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2387,99629,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2388,99904,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,4096.90511,no
2389,18646,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2390,18944,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2391,23066,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2392,23326,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2393,26344,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2394,26761,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2395,29335,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2396,34584,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2397,60061,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2398,66551,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2399,88895,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2400,90756,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2401,94330,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2402,96788,1.0,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,4070.696843,no
2403,3501,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4067.480939,no
2404,14832,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4067.480939,no
2405,26454,1.0,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,4067.480939,no
2406,91551,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1.0,0,0,4065.461093,no
2407,26988,0.5,0.0,1.0,1.0,1.0,1.0,1,0.0,1.0,1,0,4064.6995880000004,no
2408,19052,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2409,25751,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2410,26086,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2411,34270,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2412,34911,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2413,40409,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2414,43393,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2415,46383,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2416,61700,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2417,62440,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2418,62989,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2419,70704,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2420,88816,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2421,89133,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2422,89274,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2423,97133,0.5,0.0,1.0,1.0,1.0,0.0,1,1.0,1.0,1,0,4002.4553229999997,no
2424,13416,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1,0,3979.392467,no
2425,18453,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1,0,3979.392467,no
2426,21753,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1,0,3979.392467,no
2427,33393,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1,0,3979.392467,no
2428,36544,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1,0,3979.392467,no
2429,41864,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1,0,3979.392467,no
2430,22544,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3977.372621,no
2431,24306,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3977.372621,no
2432,25408,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3977.372621,no
2433,25445,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3977.372621,no
2434,29643,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3977.372621,no
2435,31911,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3977.372621,no
2436,36649,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3977.372621,no
2437,45393,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3977.372621,no
2438,46797,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3977.372621,no
2439,89147,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,0.0,0,1,3977.372621,no
2440,95825,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3977.372621,no
2441,28192,0.5,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,1,0,3976.6111159999996,no
2442,51893,1.0,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1,0,3953.1841990000003,no
2443,18614,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2444,19119,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2445,20791,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2446,24763,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2447,25084,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2448,27029,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2449,27603,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2450,29007,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2451,29847,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2452,35093,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2453,35129,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2454,53059,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2455,62112,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2456,62582,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2457,89402,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2458,92427,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2459,94293,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2460,95669,0.5,1.0,1.0,1.0,1.0,0.0,1,1.0,0.0,1,0,3914.3668509999998,no
2461,19866,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2462,26526,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2463,27750,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2464,28436,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2465,31723,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2466,33402,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2467,35260,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2468,35271,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2469,41199,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2470,43738,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2471,49958,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2472,52697,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2473,53323,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2474,58143,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2475,59778,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2476,59917,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2477,62095,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2478,67411,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2479,72991,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2480,90667,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2481,91833,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2482,92622,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2483,95630,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2484,96628,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3890.9399350000003,no
2485,18280,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2486,19577,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2487,20806,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2488,21095,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2489,21141,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2490,22179,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2491,22181,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2492,22203,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2493,23012,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2494,23828,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2495,24501,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2496,24743,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2497,26534,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2498,26860,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2499,27148,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2500,28097,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2501,28265,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2502,30160,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2503,30778,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2504,30912,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2505,33249,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,1.0,1,0,3888.920089,no
2506,33941,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2507,34055,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2508,37328,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2509,44978,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2510,49492,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2511,51239,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2512,51523,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2513,52156,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2514,53519,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2515,62430,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2516,62955,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2517,63870,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2518,66291,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2519,67309,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2520,90725,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2521,90878,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2522,91787,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2523,92157,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2524,93340,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2525,93450,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2526,94496,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2527,99560,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2528,99851,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2529,99938,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,1.0,0,0,3888.920089,no
2530,22657,0.5,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,3888.1585840000002,no
2531,60242,0.5,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,3888.1585840000002,no
2532,98576,0.5,1.0,1.0,1.0,1.0,0.0,1,0.0,1.0,1,0,3888.1585840000002,no
2533,44090,0.5,0.0,1.0,1.0,0.0,1.0,1,1.0,1.0,1,0,3884.9426799999997,no
2534,18414,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1,0,3796.854207,no
2535,24730,0.5,1.0,1.0,1.0,0.0,1.0,1,1.0,0.0,1,0,3796.854207,no
2536,18970,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3794.8343619999996,no
2537,24436,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3794.8343619999996,no
2538,34291,0.5,1.0,1.0,1.0,1.0,1.0,1,1.0,0.0,0,0,3794.8343619999996,no
2539,31577,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,1.0,0,0,3771.407446,no
2540,67582,0.5,1.0,1.0,1.0,0.0,1.0,1,0.0,1.0,1,0,3770.64594,no
2541,44744,1.0,1.0,0.0,1.0,1.0,0.0,1,1.0,0.0,0,1,3730.2146439999997,no
2542,17762,0.5,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3708.401675,no
2543,26389,0.5,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3708.401675,no
2544,28841,0.5,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,0,1,3708.401675,no
2545,33598,0.5,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3708.401675,no
2546,43583,0.5,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3708.401675,no
2547,45997,0.5,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3708.401675,no
2548,68437,0.5,1.0,1.0,1.0,0.0,0.0,1,1.0,1.0,1,0,3708.401675,no
